"","state","stateNames","year","GDP_percapita","pop","national_region","crime_percapita","crime_type"
"440","NC","North Carolina",2014,47702.8325927165,9943964,"South",174.865801113119,"Robberies"
"441","OH","Ohio",2010,42871.1654262063,11540070,"Midwest",16.4776798346289,"Homicides"
"442","OH","Ohio",2010,42871.1654262063,11540070,"Midwest",77.931321840827,"Rapes"
"443","OH","Ohio",2010,42871.1654262063,11540070,"Midwest",307.335741505722,"Assaults"
"444","OH","Ohio",2010,42871.1654262063,11540070,"Midwest",585.295291502987,"Robberies"
"445","OH","Ohio",2011,45204.0696915492,11544757,"Midwest",14.9810206663855,"Homicides"
"446","OH","Ohio",2011,45204.0696915492,11544757,"Midwest",76.9295655841417,"Rapes"
"447","OH","Ohio",2011,45204.0696915492,11544757,"Midwest",282.749894559258,"Assaults"
"448","OH","Ohio",2011,45204.0696915492,11544757,"Midwest",552.205820328975,"Robberies"
"449","OH","Ohio",2012,47143.6600486836,11550901,"Midwest",13.6482607880089,"Homicides"
"450","OH","Ohio",2012,47143.6600486836,11550901,"Midwest",78.1245272692923,"Rapes"
"451","OH","Ohio",2012,47143.6600486836,11550901,"Midwest",255.551917513408,"Assaults"
"452","OH","Ohio",2012,47143.6600486836,11550901,"Midwest",538.803753473415,"Robberies"
"453","OH","Ohio",2013,48303.5567302296,11572005,"Midwest",13.7147178895845,"Homicides"
"454","OH","Ohio",2013,48303.5567302296,11572005,"Midwest",89.6117003853436,"Rapes"
"455","OH","Ohio",2013,48303.5567302296,11572005,"Midwest",263.841878623415,"Assaults"
"456","OH","Ohio",2013,48303.5567302296,11572005,"Midwest",504.049170592449,"Robberies"
"457","OH","Ohio",2014,50786.5682067778,11594163,"Midwest",13.7100340971185,"Homicides"
"458","OH","Ohio",2014,50786.5682067778,11594163,"Midwest",100.847846964381,"Rapes"
"459","OH","Ohio",2014,50786.5682067778,11594163,"Midwest",287.64706153762,"Assaults"
"460","OH","Ohio",2014,50786.5682067778,11594163,"Midwest",425.933847767209,"Robberies"
"461","OK","Oklahoma",2010,40249.5716828998,3759481,"South",11.1121971797655,"Homicides"
"462","OK","Oklahoma",2010,40249.5716828998,3759481,"South",60.9113030594554,"Rapes"
"463","OK","Oklahoma",2010,40249.5716828998,3759481,"South",660.043934335146,"Assaults"
"464","OK","Oklahoma",2010,40249.5716828998,3759481,"South",256.506551566254,"Robberies"
"465","OK","Oklahoma",2011,43648.8370477749,3786527,"South",10.8927028053291,"Homicides"
"466","OK","Oklahoma",2011,43648.8370477749,3786527,"South",55.2779217130251,"Rapes"
"467","OK","Oklahoma",2011,43648.8370477749,3786527,"South",620.578657021365,"Assaults"
"468","OK","Oklahoma",2011,43648.8370477749,3786527,"South",236.381830971721,"Robberies"
"469","OK","Oklahoma",2012,45561.6483790269,3817059,"South",12.770095051739,"Homicides"
"470","OK","Oklahoma",2012,45561.6483790269,3817059,"South",70.8891103265826,"Rapes"
"471","OK","Oklahoma",2012,45561.6483790269,3817059,"South",635.488194700712,"Assaults"
"472","OK","Oklahoma",2012,45561.6483790269,3817059,"South",228.353431988183,"Robberies"
"473","OK","Oklahoma",2013,47350.5483091875,3853118,"South",12.2057122733439,"Homicides"
"474","OK","Oklahoma",2013,47350.5483091875,3853118,"South",82.3385344341152,"Rapes"
"475","OK","Oklahoma",2013,47350.5483091875,3853118,"South",569.766650792571,"Assaults"
"476","OK","Oklahoma",2013,47350.5483091875,3853118,"South",218.602305879151,"Robberies"
"477","OK","Oklahoma",2014,49037.6480350568,3878051,"South",8.94321647202886,"Homicides"
"478","OK","Oklahoma",2014,49037.6480350568,3878051,"South",73.4129967539073,"Rapes"
"479","OK","Oklahoma",2014,49037.6480350568,3878051,"South",502.687387411293,"Assaults"
"480","OK","Oklahoma",2014,49037.6480350568,3878051,"South",201.074954964517,"Robberies"
"481","OR","Oregon",2010,49879.8175593283,3837083,"West",3.76856876610207,"Homicides"
"482","OR","Oregon",2010,49879.8175593283,3837083,"West",39.3986734637943,"Rapes"
"483","OR","Oregon",2010,49879.8175593283,3837083,"West",307.309653017596,"Assaults"
"484","OR","Oregon",2010,49879.8175593283,3837083,"West",172.155073178753,"Robberies"
"485","OR","Oregon",2011,51780.2310657341,3867644,"West",3.38988221854232,"Homicides"
"486","OR","Oregon",2011,51780.2310657341,3867644,"West",43.7294806191959,"Rapes"
"487","OR","Oregon",2011,51780.2310657341,3867644,"West",312.208152327747,"Assaults"
"488","OR","Oregon",2011,51780.2310657341,3867644,"West",155.426099720165,"Robberies"
"489","OR","Oregon",2012,50525.3182868886,3898684,"West",3.34427468534556,"Homicides"
"490","OR","Oregon",2012,50525.3182868886,3898684,"West",38.6263726157412,"Rapes"
"491","OR","Oregon",2012,50525.3182868886,3898684,"West",316.36838523369,"Assaults"
"492","OR","Oregon",2012,50525.3182868886,3898684,"West",158.853047553914,"Robberies"
"493","OR","Oregon",2013,50338.4233674162,3928068,"West",2.29833731711802,"Homicides"
"494","OR","Oregon",2013,50338.4233674162,3928068,"West",38.4150665861154,"Rapes"
"495","OR","Oregon",2013,50338.4233674162,3928068,"West",291.560505371543,"Assaults"
"496","OR","Oregon",2013,50338.4233674162,3928068,"West",150.54109427123,"Robberies"
"497","OR","Oregon",2014,51213.0378045251,3970239,"West",4.22302784599592,"Homicides"
"498","OR","Oregon",2014,51213.0378045251,3970239,"West",42.555126755805,"Rapes"
"499","OR","Oregon",2014,51213.0378045251,3970239,"West",288.465286711106,"Assaults"
"500","OR","Oregon",2014,51213.0378045251,3970239,"West",137.573253290713,"Robberies"
"501","PA","Pennsylvania",2010,46280.5590745772,12711077,"Northeast",19.6876588374137,"Homicides"
"502","PA","Pennsylvania",2010,46280.5590745772,12711077,"Northeast",55.1363520349731,"Rapes"
"503","PA","Pennsylvania",2010,46280.5590745772,12711077,"Northeast",568.269820182413,"Assaults"
"504","PA","Pennsylvania",2010,46280.5590745772,12711077,"Northeast",520.986717101977,"Robberies"
"505","PA","Pennsylvania",2011,47661.9184172624,12743995,"Northeast",20.0056320203188,"Homicides"
"506","PA","Pennsylvania",2011,47661.9184172624,12743995,"Northeast",48.926817440997,"Rapes"
"507","PA","Pennsylvania",2011,47661.9184172624,12743995,"Northeast",549.285070470926,"Assaults"
"508","PA","Pennsylvania",2011,47661.9184172624,12743995,"Northeast",509.491258952249,"Robberies"
"509","PA","Pennsylvania",2012,49045.6844976951,12770043,"Northeast",20.0964955925468,"Homicides"
"510","PA","Pennsylvania",2012,49045.6844976951,12770043,"Northeast",50.0791704685239,"Rapes"
"511","PA","Pennsylvania",2012,49045.6844976951,12770043,"Northeast",528.505420381412,"Assaults"
"512","PA","Pennsylvania",2012,49045.6844976951,12770043,"Northeast",492.580233367854,"Robberies"
"513","PA","Pennsylvania",2013,50494.2925975582,12781296,"Northeast",15.6923019048412,"Homicides"
"514","PA","Pennsylvania",2013,50494.2925975582,12781296,"Northeast",72.9262112495533,"Rapes"
"515","PA","Pennsylvania",2013,50494.2925975582,12781296,"Northeast",492.58780568416,"Assaults"
"516","PA","Pennsylvania",2013,50494.2925975582,12781296,"Northeast",457.7637932378,"Robberies"
"517","PA","Pennsylvania",2014,52584.8330155548,12787209,"Northeast",16.9820670443436,"Homicides"
"518","PA","Pennsylvania",2014,52584.8330155548,12787209,"Northeast",69.5354038598042,"Rapes"
"519","PA","Pennsylvania",2014,52584.8330155548,12787209,"Northeast",471.908607550859,"Assaults"
"520","PA","Pennsylvania",2014,52584.8330155548,12787209,"Northeast",426.212382980433,"Robberies"
"521","TN","Tennessee",2010,40012.2517787733,6356628,"South",11.5025345515369,"Homicides"
"522","TN","Tennessee",2010,40012.2517787733,6356628,"South",61.10721480504,"Rapes"
"523","TN","Tennessee",2010,40012.2517787733,6356628,"South",899.034905399641,"Assaults"
"524","TN","Tennessee",2010,40012.2517787733,6356628,"South",402.50883059163,"Robberies"
"525","TN","Tennessee",2011,41410.0330567585,6398389,"South",13.1962190856838,"Homicides"
"526","TN","Tennessee",2011,41410.0330567585,6398389,"South",62.6622858380073,"Rapes"
"527","TN","Tennessee",2011,41410.0330567585,6398389,"South",921.285738443036,"Assaults"
"528","TN","Tennessee",2011,41410.0330567585,6398389,"South",392.88384008395,"Robberies"
"529","TN","Tennessee",2012,43506.6304146269,6455177,"South",15.4108276318486,"Homicides"
"530","TN","Tennessee",2012,43506.6304146269,6455177,"South",57.1843400958444,"Rapes"
"531","TN","Tennessee",2012,43506.6304146269,6455177,"South",993.724585824229,"Assaults"
"532","TN","Tennessee",2012,43506.6304146269,6455177,"South",398.960512296589,"Robberies"
"533","TN","Tennessee",2013,44521.2057558337,6497269,"South",12.3708406914063,"Homicides"
"534","TN","Tennessee",2013,44521.2057558337,6497269,"South",71.2096517299074,"Rapes"
"535","TN","Tennessee",2013,44521.2057558337,6497269,"South",906.859940434402,"Assaults"
"536","TN","Tennessee",2013,44521.2057558337,6497269,"South",367.02737976316,"Robberies"
"537","TN","Tennessee",2014,45808.3868449886,6549352,"South",13.8951690105488,"Homicides"
"538","TN","Tennessee",2014,45808.3868449886,6549352,"South",77.5365784566536,"Rapes"
"539","TN","Tennessee",2014,45808.3868449886,6549352,"South",975.271972983492,"Assaults"
"540","TN","Tennessee",2014,45808.3868449886,6549352,"South",369.565434346862,"Robberies"
"541","TX","Texas",2010,49572.5274905046,25245717,"South",8.61825041428264,"Homicides"
"542","TX","Texas",2010,49572.5274905046,25245717,"South",35.8675405591181,"Rapes"
"543","TX","Texas",2010,49572.5274905046,25245717,"South",417.036858639357,"Assaults"
"544","TX","Texas",2010,49572.5274905046,25245717,"South",277.066989046873,"Robberies"
"545","TX","Texas",2011,52657.0967987226,25657477,"South",7.32068321095546,"Homicides"
"546","TX","Texas",2011,52657.0967987226,25657477,"South",35.633698689147,"Rapes"
"547","TX","Texas",2011,52657.0967987226,25657477,"South",390.809756340074,"Assaults"
"548","TX","Texas",2011,52657.0967987226,25657477,"South",236.037401589053,"Robberies"
"549","TX","Texas",2012,55215.5935854797,26094422,"South",7.73792648782088,"Homicides"
"550","TX","Texas",2012,55215.5935854797,26094422,"South",35.1224080963655,"Rapes"
"551","TX","Texas",2012,55215.5935854797,26094422,"South",373.257726058091,"Assaults"
"552","TX","Texas",2012,55215.5935854797,26094422,"South",249.477723488617,"Robberies"
"553","TX","Texas",2013,57616.3666619293,26505637,"South",7.05380755781006,"Homicides"
"554","TX","Texas",2013,57616.3666619293,26505637,"South",37.8412909210337,"Rapes"
"555","TX","Texas",2013,57616.3666619293,26505637,"South",362.80702294052,"Assaults"
"556","TX","Texas",2013,57616.3666619293,26505637,"South",256.217626404364,"Robberies"
"557","TX","Texas",2014,59427.2079957983,26956958,"South",7.53944494606307,"Homicides"
"558","TX","Texas",2014,59427.2079957983,26956958,"South",56.5718351814939,"Rapes"
"559","TX","Texas",2014,59427.2079957983,26956958,"South",352.20907036824,"Assaults"
"560","TX","Texas",2014,59427.2079957983,26956958,"South",243.6020660159,"Robberies"
"561","UT","Utah",2010,42906.3281941041,2774346,"West",4.29092469427162,"Homicides"
"562","UT","Utah",2010,42906.3281941041,2774346,"West",78.8457412572409,"Rapes"
"563","UT","Utah",2010,42906.3281941041,2774346,"West",418.365157691483,"Assaults"
"564","UT","Utah",2010,42906.3281941041,2774346,"West",192.555245655439,"Robberies"
"565","UT","Utah",2011,44576.2192912787,2815324,"West",3.68347383154948,"Homicides"
"566","UT","Utah",2011,44576.2192912787,2815324,"West",67.3549500626191,"Rapes"
"567","UT","Utah",2011,44576.2192912787,2815324,"West",396.236542165251,"Assaults"
"568","UT","Utah",2011,44576.2192912787,2815324,"West",179.96400719856,"Robberies"
"569","UT","Utah",2012,45185.1082623457,2855194,"West",4.15659990128075,"Homicides"
"570","UT","Utah",2012,45185.1082623457,2855194,"West",63.9077234821916,"Rapes"
"571","UT","Utah",2012,45185.1082623457,2855194,"West",443.71703946172,"Assaults"
"572","UT","Utah",2012,45185.1082623457,2855194,"West",164.70527108825,"Robberies"
"573","UT","Utah",2013,46480.2446752035,2902787,"West",3.67944661122967,"Homicides"
"574","UT","Utah",2013,46480.2446752035,2902787,"West",111.960304027417,"Rapes"
"575","UT","Utah",2013,46480.2446752035,2902787,"West",444.687404728615,"Assaults"
"576","UT","Utah",2013,46480.2446752035,2902787,"West",221.292431903956,"Robberies"
"577","UT","Utah",2014,47764.0777708534,2942902,"West",3.63885885386343,"Homicides"
"578","UT","Utah",2014,47764.0777708534,2942902,"West",115.923646344506,"Rapes"
"579","UT","Utah",2014,47764.0777708534,2942902,"West",401.833984862347,"Assaults"
"580","UT","Utah",2014,47764.0777708534,2942902,"West",233.406803626383,"Robberies"
"581","VA","Virginia",2010,52770.8296782606,8025376,"South",2.49874893718753,"Homicides"
"582","VA","Virginia",2010,52770.8296782606,8025376,"South",12.156075910642,"Rapes"
"583","VA","Virginia",2010,52770.8296782606,8025376,"South",52.2035926607016,"Assaults"
"584","VA","Virginia",2010,52770.8296782606,8025376,"South",54.8374091080074,"Robberies"
"585","VA","Virginia",2011,53261.5581784294,8110188,"South",1.73514945643106,"Homicides"
"586","VA","Virginia",2011,53261.5581784294,8110188,"South",11.0115253965818,"Rapes"
"587","VA","Virginia",2011,53261.5581784294,8110188,"South",45.0471493496526,"Assaults"
"588","VA","Virginia",2011,53261.5581784294,8110188,"South",55.7917286760142,"Robberies"
"589","VA","Virginia",2012,54254.1931808224,8193422,"South",2.43371257591374,"Homicides"
"590","VA","Virginia",2012,54254.1931808224,8193422,"South",11.3134746772206,"Rapes"
"591","VA","Virginia",2012,54254.1931808224,8193422,"South",48.0164913626225,"Assaults"
"592","VA","Virginia",2012,54254.1931808224,8193422,"South",44.0699304287083,"Robberies"
"593","VA","Virginia",2013,54638.2889710163,8270345,"South",1.88078666172041,"Homicides"
"594","VA","Virginia",2013,54638.2889710163,8270345,"South",20.6886532789246,"Rapes"
"595","VA","Virginia",2013,54638.2889710163,8270345,"South",44.1660591941932,"Assaults"
"596","VA","Virginia",2013,54638.2889710163,8270345,"South",46.3062647058061,"Robberies"
"597","VA","Virginia",2014,55516.0888602353,8326289,"South",1.73879219630062,"Homicides"
"598","VA","Virginia",2014,55516.0888602353,8326289,"South",17.6455208069026,"Rapes"
"599","VA","Virginia",2014,55516.0888602353,8326289,"South",44.1138020172565,"Assaults"
"600","VA","Virginia",2014,55516.0888602353,8326289,"South",41.8598121331631,"Robberies"
"601","WA","Washington",2010,53710.8098875823,6741911,"West",3.12161140866822,"Homicides"
"602","WA","Washington",2010,53710.8098875823,6741911,"West",15.7723523806394,"Rapes"
"603","WA","Washington",2010,53710.8098875823,6741911,"West",323.826109815003,"Assaults"
"604","WA","Washington",2010,53710.8098875823,6741911,"West",234.77803699931,"Robberies"
"605","WA","Washington",2011,54570.6007171973,6822112,"West",3.23515186611648,"Homicides"
"606","WA","Washington",2011,54570.6007171973,6822112,"West",16.1757593305824,"Rapes"
"607","WA","Washington",2011,54570.6007171973,6822112,"West",343.896643368181,"Assaults"
"608","WA","Washington",2011,54570.6007171973,6822112,"West",229.372267307658,"Robberies"
"609","WA","Washington",2012,56574.0811229169,6896325,"West",3.988099511059,"Homicides"
"610","WA","Washington",2012,56574.0811229169,6896325,"West",19.6214495944103,"Rapes"
"611","WA","Washington",2012,56574.0811229169,6896325,"West",350.633709012307,"Assaults"
"612","WA","Washington",2012,56574.0811229169,6896325,"West",229.076435915229,"Robberies"
"613","WA","Washington",2013,57757.9440134149,6973742,"West",2.80018792372288,"Homicides"
"614","WA","Washington",2013,57757.9440134149,6973742,"West",23.9571633474069,"Rapes"
"615","WA","Washington",2013,57757.9440134149,6973742,"West",308.954067584091,"Assaults"
"616","WA","Washington",2013,57757.9440134149,6973742,"West",249.216725211336,"Robberies"
"617","WA","Washington",2014,59868.9660739245,7061530,"West",3.9191450234395,"Homicides"
"618","WA","Washington",2014,59868.9660739245,7061530,"West",23.2133974465263,"Rapes"
"619","WA","Washington",2014,59868.9660739245,7061530,"West",340.362671651015,"Assaults"
"620","WA","Washington",2014,59868.9660739245,7061530,"West",236.203855835758,"Robberies"
"621","WI","Wisconsin",2010,44610.484160704,5689268,"Midwest",15.9708691346983,"Homicides"
"622","WI","Wisconsin",2010,44610.484160704,5689268,"Midwest",32.9504247410618,"Rapes"
"623","WI","Wisconsin",2010,44610.484160704,5689268,"Midwest",521.490905850886,"Assaults"
"624","WI","Wisconsin",2010,44610.484160704,5689268,"Midwest",494.760714351759,"Robberies"
"625","WI","Wisconsin",2011,46180.5357882632,5708785,"Midwest",14.3950882619772,"Homicides"
"626","WI","Wisconsin",2011,46180.5357882632,5708785,"Midwest",34.3138731826201,"Rapes"
"627","WI","Wisconsin",2011,46180.5357882632,5708785,"Midwest",544.837352241114,"Assaults"
"628","WI","Wisconsin",2011,46180.5357882632,5708785,"Midwest",517.386253695018,"Robberies"
"629","WI","Wisconsin",2012,47840.1935548783,5724888,"Midwest",15.5156449419832,"Homicides"
"630","WI","Wisconsin",2012,47840.1935548783,5724888,"Midwest",39.0393646927318,"Rapes"
"631","WI","Wisconsin",2012,47840.1935548783,5724888,"Midwest",752.09169245656,"Assaults"
"632","WI","Wisconsin",2012,47840.1935548783,5724888,"Midwest",516.687660057224,"Robberies"
"633","WI","Wisconsin",2013,49025.1705002635,5742953,"Midwest",17.310108937176,"Homicides"
"634","WI","Wisconsin",2013,49025.1705002635,5742953,"Midwest",66.7437854212265,"Rapes"
"635","WI","Wisconsin",2013,49025.1705002635,5742953,"Midwest",733.182979502501,"Assaults"
"636","WI","Wisconsin",2013,49025.1705002635,5742953,"Midwest",546.599978362364,"Robberies"
"637","WI","Wisconsin",2014,50948.8474639622,5757564,"Midwest",14.3244044545567,"Homicides"
"638","WI","Wisconsin",2014,50948.8474639622,5757564,"Midwest",65.9588856279586,"Rapes"
"639","WI","Wisconsin",2014,50948.8474639622,5757564,"Midwest",812.326982847359,"Assaults"
"640","WI","Wisconsin",2014,50948.8474639622,5757564,"Midwest",592.130905069174,"Robberies"
"641","DC","District of Columbia",2010,171915.120371441,605210,"South",21.9370042361685,"Homicides"
"642","DC","District of Columbia",2010,171915.120371441,605210,"South",30.5788543898106,"Rapes"
"643","DC","District of Columbia",2010,171915.120371441,605210,"South",538.121361490254,"Assaults"
"644","DC","District of Columbia",2010,171915.120371441,605210,"South",650.465413487601,"Robberies"
"645","DC","District of Columbia",2011,174120.404173255,620427,"South",17.475841267581,"Homicides"
"646","DC","District of Columbia",2011,174120.404173255,620427,"South",27.8318953520735,"Rapes"
"647","DC","District of Columbia",2011,174120.404173255,620427,"South",477.187554612004,"Assaults"
"648","DC","District of Columbia",2011,174120.404173255,620427,"South",607.770924083651,"Robberies"
"649","DC","District of Columbia",2012,172839.506172839,635040,"South",13.9169380206002,"Homicides"
"650","DC","District of Columbia",2012,172839.506172839,635040,"South",37.3226974188824,"Rapes"
"651","DC","District of Columbia",2012,172839.506172839,635040,"South",537.541731045684,"Assaults"
"652","DC","District of Columbia",2012,172839.506172839,635040,"South",589.097660531089,"Robberies"
"653","DC","District of Columbia",2013,172260.984638991,649111,"South",15.9331981331861,"Homicides"
"654","DC","District of Columbia",2013,172260.984638991,649111,"South",60.7936588965255,"Rapes"
"655","DC","District of Columbia",2013,172260.984638991,649111,"South",576.070192698883,"Assaults"
"656","DC","District of Columbia",2013,172260.984638991,649111,"South",566.169953082146,"Robberies"
"657","DC","District of Columbia",2014,176871.282590648,658893,"South",15.9358196247342,"Homicides"
"658","DC","District of Columbia",2014,176871.282590648,658893,"South",71.3317640345246,"Rapes"
"659","DC","District of Columbia",2014,176871.282590648,658893,"South",607.685921689865,"Assaults"
"660","DC","District of Columbia",2014,176871.282590648,658893,"South",490.367935309679,"Robberies"
